Temperature,Formula,ZT
750,In0.005Sn0.995Te1,0.5392216651831112
300,Pb1Te1,0.0963351730895988
750,Pb1Te1,0.6746923718339314
800,Pb1Te1,0.6004643077473075
350,Pb0.98Na0.02Te1Air,0.2397110859088749
400,Pb0.98Na0.02Te1Air,0.4471237077080512
450,Pb0.98Na0.02Te1Air,0.7258910915484933
500,Pb0.98Na0.02Te1Air,1.0409749629654628
550,Pb0.98Na0.02Te1Air,1.341275925976105
600,Pb0.98Na0.02Te1Air,1.589167550026649
650,Pb0.98Na0.02Te1Air,1.7734985048254206
700,Pb0.98Na0.02Te1Air,1.880857556842941
750,Pb0.98Na0.02Te1Air,1.847728035931304
300,Pb0.98Na0.02Te1,0.0741266479353155
350,Pb1.00015Zn0.01Te1.01I0.0003,0.5683453079309562
400,Pb1.00015Zn0.01Te1.01I0.0003,0.6670514060786569
450,Pb1.00015Zn0.01Te1.01I0.0003,0.773718450136139
500,Pb1.00015Zn0.01Te1.01I0.0003,0.8975914264463816
550,Pb1.00015Zn0.01Te1.01I0.0003,1.0327928851484571
600,Pb1.00015Zn0.01Te1.01I0.0003,1.147985673533663
300,Pb1Te0.5Se0.5I0.0006,0.3377018538621272
350,Pb1Te0.5Se0.5I0.0006,0.5602017413709047
400,Pb1Te0.5Se0.5I0.0006,0.72885722774793
450,Pb1Te0.5Se0.5I0.0006,0.9055529178489492
500,Pb1Te0.5Se0.5I0.0006,1.0823747759681288
550,Pb1Te0.5Se0.5I0.0006,1.210918219559313
600,Pb1Te0.5Se0.5I0.0006,1.2498498667514095
350,Pb1.0039Te0.75S0.15Se0.1Cl0.0078,0.0396616424966404
400,Pb1.0039Te0.75S0.15Se0.1Cl0.0078,0.0684642275023097
450,Pb1.0039Te0.75S0.15Se0.1Cl0.0078,0.1145739535823953
500,Pb1.0039Te0.75S0.15Se0.1Cl0.0078,0.1774145509752978
550,Pb1.0039Te0.75S0.15Se0.1Cl0.0078,0.2556489413626304
600,Pb1.0039Te0.75S0.15Se0.1Cl0.0078,0.3495167440775655
650,Pb1.0039Te0.75S0.15Se0.1Cl0.0078,0.461430520093446
700,Pb1.0039Te0.75S0.15Se0.1Cl0.0078,0.5941642488759087
750,Pb1.0039Te0.75S0.15Se0.1Cl0.0078,0.7472893696770464
800,Pb1.0039Te0.75S0.15Se0.1Cl0.0078,0.913192071162214
350,Na0.0025Pb0.9975Se1,0.1638060011958713
400,Na0.0025Pb0.9975Se1,0.3001002249484176
450,Na0.0025Pb0.9975Se1,0.4351725656009406
500,Na0.0025Pb0.9975Se1,0.5469634269046014
550,Na0.0025Pb0.9975Se1,0.6419289696782764
600,Na0.0025Pb0.9975Se1,0.7202329253175389
650,Na0.0025Pb0.9975Se1,0.752410887943058
350,Pb1.00075Zn0.02Te1.02I0.0015,0.222901809501509
400,Pb1.00075Zn0.02Te1.02I0.0015,0.3298769027836679
450,Pb1.00075Zn0.02Te1.02I0.0015,0.4460407729408638
500,Pb1.00075Zn0.02Te1.02I0.0015,0.5626512675903562
550,Pb1.00075Zn0.02Te1.02I0.0015,0.6749128788182963
600,Pb1.00075Zn0.02Te1.02I0.0015,0.7791662155969639
350,Na0.0035Pb0.9965Se1,0.1220098549082482
400,Na0.0035Pb0.9965Se1,0.20106405519446
450,Na0.0035Pb0.9965Se1,0.3176946323584896
500,Na0.0035Pb0.9965Se1,0.4592481859897602
550,Na0.0035Pb0.9965Se1,0.6101179389087031
600,Na0.0035Pb0.9965Se1,0.756997091997
650,Na0.0035Pb0.9965Se1,0.8880328893307615
700,Na0.0035Pb0.9965Se1,0.987292192632374
750,Na0.0035Pb0.9965Se1,1.0314303813818433
800,Na0.0035Pb0.9965Se1,0.9958377585974127
300,Sn0.98Bi0.02Te1,0.0126424299183909
450,Sn0.98Bi0.02Te1,0.1005794544042866
500,Sn0.98Bi0.02Te1,0.1406101482453302
550,Sn0.98Bi0.02Te1,0.1969516076194269
600,Sn0.98Bi0.02Te1,0.270215876550066
650,Sn0.98Bi0.02Te1,0.357252064299222
700,Sn0.98Bi0.02Te1,0.4511555769637324
750,Sn0.98Bi0.02Te1,0.5423599941942192
800,Sn0.98Bi0.02Te1,0.619510745096042
850,Sn0.98Bi0.02Te1,0.6695623691810559
350,Na0.05Pb0.95Te0.85Se0.15,0.1775244687840927
400,Na0.05Pb0.95Te0.85Se0.15,0.3324951008595199
450,Na0.05Pb0.95Te0.85Se0.15,0.513451195588517
500,Na0.05Pb0.95Te0.85Se0.15,0.6898573195836779
550,Na0.05Pb0.95Te0.85Se0.15,0.8651241499991444
600,Na0.05Pb0.95Te0.85Se0.15,1.0441885381295395
650,Na0.05Pb0.95Te0.85Se0.15,1.2073372085985798
700,Na0.05Pb0.95Te0.85Se0.15,1.3397419931923964
750,Na0.05Pb0.95Te0.85Se0.15,1.5270488088202103
350,Sb0.006Pb0.994Te0.88S0.12,0.2275680067369095
400,Sb0.006Pb0.994Te0.88S0.12,0.3553387188386462
450,Sb0.006Pb0.994Te0.88S0.12,0.4778456984745717
500,Sb0.006Pb0.994Te0.88S0.12,0.634787412765123
550,Sb0.006Pb0.994Te0.88S0.12,0.8291049025544279
600,Sb0.006Pb0.994Te0.88S0.12,1.0324805362055551
650,Sb0.006Pb0.994Te0.88S0.12,1.1966663413092744
700,Sb0.006Pb0.994Te0.88S0.12,1.2838132978730394
750,Sb0.006Pb0.994Te0.88S0.12,1.2677972331753542
350,In0.01Sn0.99Te0.99I0.01,0.078157304300275
400,In0.01Sn0.99Te0.99I0.01,0.115420108783549
450,In0.01Sn0.99Te0.99I0.01,0.1673066371711292
500,In0.01Sn0.99Te0.99I0.01,0.2276202459011661
550,In0.01Sn0.99Te0.99I0.01,0.2928429122738586
600,In0.01Sn0.99Te0.99I0.01,0.3646515494894652
650,In0.01Sn0.99Te0.99I0.01,0.4462629227418977
700,In0.01Sn0.99Te0.99I0.01,0.5327574214616422
750,In0.01Sn0.99Te0.99I0.01,0.5958510145713525
300,Bi0.00088Pb0.99912Te0.88S0.12,0.4760831615666021
350,Bi0.00088Pb0.99912Te0.88S0.12,0.6391713529634652
400,Bi0.00088Pb0.99912Te0.88S0.12,0.8079601279748488
450,Bi0.00088Pb0.99912Te0.88S0.12,0.9715097443679732
500,Bi0.00088Pb0.99912Te0.88S0.12,1.1049216399757382
550,Bi0.00088Pb0.99912Te0.88S0.12,1.1869620293496732
600,Bi0.00088Pb0.99912Te0.88S0.12,1.212216132954984
650,Bi0.00088Pb0.99912Te0.88S0.12,1.1919778796495355
700,Bi0.00088Pb0.99912Te0.88S0.12,1.1481313616373834
750,Bi0.00088Pb0.99912Te0.88S0.12,1.1074928235447112
300,Pb1.00025Zn0.01Te1.01I0.0005,0.3468694128352798
350,Pb1.00025Zn0.01Te1.01I0.0005,0.4597076191716064
400,Pb1.00025Zn0.01Te1.01I0.0005,0.5786575735575253
450,Pb1.00025Zn0.01Te1.01I0.0005,0.7039670120194247
500,Pb1.00025Zn0.01Te1.01I0.0005,0.8460169626715448
550,Pb1.00025Zn0.01Te1.01I0.0005,1.0113229597081117
600,Pb1.00025Zn0.01Te1.01I0.0005,1.1816076760583984
350,In0.01Ag0.005Sn0.985Te1,0.1460208595948212
400,In0.01Ag0.005Sn0.985Te1,0.1774567410643388
450,In0.01Ag0.005Sn0.985Te1,0.2077024317760028
500,In0.01Ag0.005Sn0.985Te1,0.2428065520855136
550,In0.01Ag0.005Sn0.985Te1,0.2884494875687048
600,In0.01Ag0.005Sn0.985Te1,0.3477961202433697
650,In0.01Ag0.005Sn0.985Te1,0.4187816534127088
700,In0.01Ag0.005Sn0.985Te1,0.4902491363171655
750,In0.01Ag0.005Sn0.985Te1,0.5397673286646697
350,Pb1Te0.99I0.01,0.0322200499931974
400,Pb1Te0.99I0.01,0.0462651483804211
450,Pb1Te0.99I0.01,0.0717869626073239
500,Pb1Te0.99I0.01,0.1061183828140813
550,Pb1Te0.99I0.01,0.1486022538563714
600,Pb1Te0.99I0.01,0.20222014449253
650,Pb1Te0.99I0.01,0.2733183561151914
700,Pb1Te0.99I0.01,0.368649668759513
750,Pb1Te0.99I0.01,0.4886276987921094
350,Pb0.64Mn0.36Te1Na0.04,0.2912574440288382
400,Pb0.64Mn0.36Te1Na0.04,0.4169457429750589
450,Pb0.64Mn0.36Te1Na0.04,0.5398213728807129
500,Pb0.64Mn0.36Te1Na0.04,0.6572379690456333
550,Pb0.64Mn0.36Te1Na0.04,0.7727830256100174
600,Pb0.64Mn0.36Te1Na0.04,0.8805374426852723
650,Pb0.64Mn0.36Te1Na0.04,0.9761592173636364
700,Pb0.64Mn0.36Te1Na0.04,1.1349115580240785
350,Pb1Se0.5Te0.5,0.5117487865848028
400,Pb1Se0.5Te0.5,0.6550711366742593
450,Pb1Se0.5Te0.5,0.8116828682854199
500,Pb1Se0.5Te0.5,0.9686045386166836
550,Pb1Se0.5Te0.5,1.0923478308353638
600,Pb1Se0.5Te0.5,1.148832552543395
650,Pb1Se0.5Te0.5,1.128676907267177
350,Pb0.88Mn0.12Te1Na0.04,0.3800645509231616
400,Pb0.88Mn0.12Te1Na0.04,0.5487917596885139
450,Pb0.88Mn0.12Te1Na0.04,0.7059902633327955
500,Pb0.88Mn0.12Te1Na0.04,0.8463815840809169
550,Pb0.88Mn0.12Te1Na0.04,0.9573992213114384
600,Pb0.88Mn0.12Te1Na0.04,1.0478178130077838
650,Pb0.88Mn0.12Te1Na0.04,1.142279163522119
700,Pb0.88Mn0.12Te1Na0.04,1.254988069507524
350,Pb0.99825La0.00175Te1,0.2312317944097758
400,Pb0.99825La0.00175Te1,0.3297737010614536
450,Pb0.99825La0.00175Te1,0.4442393311056758
500,Pb0.99825La0.00175Te1,0.575805659611115
550,Pb0.99825La0.00175Te1,0.7201964315327951
600,Pb0.99825La0.00175Te1,0.8662150272174435
650,Pb0.99825La0.00175Te1,0.9955897279343324
700,Pb0.99825La0.00175Te1,1.08650206374163
750,Pb0.99825La0.00175Te1,1.1225807907737333
800,Pb0.99825La0.00175Te1,1.1046167453809386
400,Pb1Te1In0.18,0.1318799266768377
450,Pb1Te1In0.18,0.1622532546160733
500,Pb1Te1In0.18,0.1956903652381875
550,Pb1Te1In0.18,0.2300902020058985
600,Pb1Te1In0.18,0.2651198061504202
650,Pb1Te1In0.18,0.3070683289570217
700,Pb1Te1In0.18,0.3770830237765893
350,In0.0025Sn0.9975Te0.995I0.005,0.0595707718887259
400,In0.0025Sn0.9975Te0.995I0.005,0.0756404369132983
450,In0.0025Sn0.9975Te0.995I0.005,0.1008254136605916
500,In0.0025Sn0.9975Te0.995I0.005,0.1335424883536817
550,In0.0025Sn0.9975Te0.995I0.005,0.1735326444586432
600,In0.0025Sn0.9975Te0.995I0.005,0.2221431436825554
650,In0.0025Sn0.9975Te0.995I0.005,0.281662229368757
700,In0.0025Sn0.9975Te0.995I0.005,0.3531539916411422
750,In0.0025Sn0.9975Te0.995I0.005,0.4324393501751428
350,Sn0.94Bi0.06Te1,0.1245623394244673
400,Sn0.94Bi0.06Te1,0.1655656763087228
450,Sn0.94Bi0.06Te1,0.2167644166955709
500,Sn0.94Bi0.06Te1,0.2801645850853992
550,Sn0.94Bi0.06Te1,0.3556886903583746
600,Sn0.94Bi0.06Te1,0.441534474212171
650,Sn0.94Bi0.06Te1,0.5352298889103156
700,Sn0.94Bi0.06Te1,0.6347961821641168
750,Sn0.94Bi0.06Te1,0.7393040403802179
800,Sn0.94Bi0.06Te1,0.848192130360649
850,Sn0.94Bi0.06Te1,0.959002223634805
350,In0.01Sn0.99Te0.995I0.005,0.0965608562928876
400,In0.01Sn0.99Te0.995I0.005,0.1338173986761795
450,In0.01Sn0.99Te0.995I0.005,0.1860322770406299
500,In0.01Sn0.99Te0.995I0.005,0.2413795379722707
550,In0.01Sn0.99Te0.995I0.005,0.2966919778070833
600,In0.01Sn0.99Te0.995I0.005,0.3589368472496559
650,In0.01Sn0.99Te0.995I0.005,0.4384419036030005
700,In0.01Sn0.99Te0.995I0.005,0.5345640028586572
750,In0.01Sn0.99Te0.995I0.005,0.6128559208102853
350,Sb0.004Pb0.996Te0.88S0.12,0.4102750589995573
400,Sb0.004Pb0.996Te0.88S0.12,0.564320311921016
450,Sb0.004Pb0.996Te0.88S0.12,0.6798965045451497
500,Sb0.004Pb0.996Te0.88S0.12,0.8192970514211103
550,Sb0.004Pb0.996Te0.88S0.12,0.9799611363162276
600,Sb0.004Pb0.996Te0.88S0.12,1.1283251705046058
650,Sb0.004Pb0.996Te0.88S0.12,1.226108912787061
700,Sb0.004Pb0.996Te0.88S0.12,1.2567010512159933
750,Sb0.004Pb0.996Te0.88S0.12,1.2309412582884975
350,Pb1.0005Zn0.02Te1.02I0.001,0.3714475703396733
400,Pb1.0005Zn0.02Te1.02I0.001,0.4824825634888328
450,Pb1.0005Zn0.02Te1.02I0.001,0.6104504224688535
500,Pb1.0005Zn0.02Te1.02I0.001,0.7573341405859579
550,Pb1.0005Zn0.02Te1.02I0.001,0.9147420320928412
600,Pb1.0005Zn0.02Te1.02I0.001,1.0661642632579071
350,Pb0.98Na0.02Te1CWSPS,0.1663219537317209
400,Pb0.98Na0.02Te1CWSPS,0.2890902332615218
450,Pb0.98Na0.02Te1CWSPS,0.4249715955919769
500,Pb0.98Na0.02Te1CWSPS,0.5612099859614316
550,Pb0.98Na0.02Te1CWSPS,0.6849581746464913
600,Pb0.98Na0.02Te1CWSPS,0.7947982962014289
650,Pb0.98Na0.02Te1CWSPS,0.9005064648736457
700,Pb0.98Na0.02Te1CWSPS,1.006781484719178
750,Pb0.98Na0.02Te1CWSPS,1.083385300220388
350,Pb0.9975La0.0025Te1,0.1874582388774092
400,Pb0.9975La0.0025Te1,0.2717122044807684
450,Pb0.9975La0.0025Te1,0.3721786399030843
500,Pb0.9975La0.0025Te1,0.4881543415909909
550,Pb0.9975La0.0025Te1,0.6164484244621926
600,Pb0.9975La0.0025Te1,0.7497397920254258
650,Pb0.9975La0.0025Te1,0.8756036926781392
700,Pb0.9975La0.0025Te1,0.9788337584442438
750,Pb0.9975La0.0025Te1,1.0497797922298655
800,Pb0.9975La0.0025Te1,1.0972193252788658
350,In0.01Sn0.99Te1,0.0800774028703038
400,In0.01Sn0.99Te1,0.1082845153074387
450,In0.01Sn0.99Te1,0.1468440584588951
500,In0.01Sn0.99Te1,0.2004172272644555
550,In0.01Sn0.99Te1,0.2625253502260524
600,In0.01Sn0.99Te1,0.3196348613218543
650,In0.01Sn0.99Te1,0.367153312576644
700,In0.01Sn0.99Te1,0.4340321024441484
350,Pb0.5Sn0.5Te1In0.0025,0.1981765394835444
400,Pb0.5Sn0.5Te1In0.0025,0.2556760325632007
450,Pb0.5Sn0.5Te1In0.0025,0.3003015030572905
500,Pb0.5Sn0.5Te1In0.0025,0.32990166704623
550,Pb0.5Sn0.5Te1In0.0025,0.3531049702305389
600,Pb0.5Sn0.5Te1In0.0025,0.3742743151069686
650,Pb0.5Sn0.5Te1In0.0025,0.3875235678052684
350,Pb1.00015Zn0.02Te1.02I0.0003,0.533952894387681
400,Pb1.00015Zn0.02Te1.02I0.0003,0.6229051766630458
450,Pb1.00015Zn0.02Te1.02I0.0003,0.7233020638351089
500,Pb1.00015Zn0.02Te1.02I0.0003,0.8409374732211238
550,Pb1.00015Zn0.02Te1.02I0.0003,0.961083868042814
600,Pb1.00015Zn0.02Te1.02I0.0003,1.0452266221780098
350,In0.005Ag0.0125Sn0.9825Te1,0.1051522360543941
400,In0.005Ag0.0125Sn0.9825Te1,0.1317031682829542
450,In0.005Ag0.0125Sn0.9825Te1,0.160095848684455
500,In0.005Ag0.0125Sn0.9825Te1,0.1946181846019128
550,In0.005Ag0.0125Sn0.9825Te1,0.237126283246567
600,In0.005Ag0.0125Sn0.9825Te1,0.2870751189138816
650,In0.005Ag0.0125Sn0.9825Te1,0.3426424471610604
700,In0.005Ag0.0125Sn0.9825Te1,0.4034926972970361
750,In0.005Ag0.0125Sn0.9825Te1,0.475786928028523
300,Pb0.998Yb0.002Te0.993I0.007,0.2611348364551771
350,Pb0.998Yb0.002Te0.993I0.007,0.3515431269156125
400,Pb0.998Yb0.002Te0.993I0.007,0.4484786022022504
450,Pb0.998Yb0.002Te0.993I0.007,0.553432052179817
500,Pb0.998Yb0.002Te0.993I0.007,0.6387341227251203
550,Pb0.998Yb0.002Te0.993I0.007,0.6664303582918684
600,Pb0.998Yb0.002Te0.993I0.007,0.6498922498259355
350,Pb1Te0.998I0.002,0.236712359460018
400,Pb1Te0.998I0.002,0.3410988776641255
450,Pb1Te0.998I0.002,0.4670694628355226
500,Pb1Te0.998I0.002,0.6063078504537529
550,Pb1Te0.998I0.002,0.7543991621754418
600,Pb1Te0.998I0.002,0.9110860701042304
650,Pb1Te0.998I0.002,1.0755687664749174
700,Pb1Te0.998I0.002,1.2380987679862512
750,Pb1Te0.998I0.002,1.3716921406704248
350,Pb0.999In0.001Te0.95Se0.05,0.0797358046549326
400,Pb0.999In0.001Te0.95Se0.05,0.1323528516014247
450,Pb0.999In0.001Te0.95Se0.05,0.2067369898156095
500,Pb0.999In0.001Te0.95Se0.05,0.3093705414626905
550,Pb0.999In0.001Te0.95Se0.05,0.4329817243188681
600,Pb0.999In0.001Te0.95Se0.05,0.5526742688139519
650,Pb0.999In0.001Te0.95Se0.05,0.6354991939244429
700,Pb0.999In0.001Te0.95Se0.05,0.6611009359539627
750,Pb0.999In0.001Te0.95Se0.05,0.6414940398751383
350,Pb0.999In0.001Te0.7Se0.3,0.0737071658170776
400,Pb0.999In0.001Te0.7Se0.3,0.1219594485666724
450,Pb0.999In0.001Te0.7Se0.3,0.1909052692974747
500,Pb0.999In0.001Te0.7Se0.3,0.2772740895081056
550,Pb0.999In0.001Te0.7Se0.3,0.3715171611427328
600,Pb0.999In0.001Te0.7Se0.3,0.4610530781849772
650,Pb0.999In0.001Te0.7Se0.3,0.5334808049262321
700,Pb0.999In0.001Te0.7Se0.3,0.5816880440966596
750,Pb0.999In0.001Te0.7Se0.3,0.6122735007822647
350,Pb1Se0.8Te0.2,0.3506767066491133
400,Pb1Se0.8Te0.2,0.4695324979509362
450,Pb1Se0.8Te0.2,0.6064523904674984
500,Pb1Se0.8Te0.2,0.7616472216970863
550,Pb1Se0.8Te0.2,0.9170743604152946
600,Pb1Se0.8Te0.2,1.022670485571675
650,Pb1Se0.8Te0.2,1.008200750365119
300,Na0.008Pb0.962Cd0.03Te1,0.0661291243360919
350,Na0.008Pb0.962Cd0.03Te1,0.1619145092280307
400,Na0.008Pb0.962Cd0.03Te1,0.3060748626380067
450,Na0.008Pb0.962Cd0.03Te1,0.4913490202278437
500,Na0.008Pb0.962Cd0.03Te1,0.7036709150837233
550,Na0.008Pb0.962Cd0.03Te1,0.9182063792891688
600,Na0.008Pb0.962Cd0.03Te1,1.1033594388003658
650,Na0.008Pb0.962Cd0.03Te1,1.23290302767482
700,Na0.008Pb0.962Cd0.03Te1,1.2932021498807778
750,Na0.008Pb0.962Cd0.03Te1,1.279254763189685
350,Pb1Te0.9945I0.0055,0.0522109134441838
400,Pb1Te0.9945I0.0055,0.0801240997608547
450,Pb1Te0.9945I0.0055,0.1214152629778537
500,Pb1Te0.9945I0.0055,0.1791493964786789
550,Pb1Te0.9945I0.0055,0.2572511704895394
600,Pb1Te0.9945I0.0055,0.3594887825393668
650,Pb1Te0.9945I0.0055,0.486751232864403
700,Pb1Te0.9945I0.0055,0.6320926046072992
750,Pb1Te0.9945I0.0055,0.7745227124693926
350,In0.01Sn0.99Te0.985I0.015,0.1204383515184549
400,In0.01Sn0.99Te0.985I0.015,0.1639372373224738
450,In0.01Sn0.99Te0.985I0.015,0.2190396635682681
500,In0.01Sn0.99Te0.985I0.015,0.2822650212818244
550,In0.01Sn0.99Te0.985I0.015,0.3502920294439567
600,In0.01Sn0.99Te0.985I0.015,0.4204295671187434
650,In0.01Sn0.99Te0.985I0.015,0.4906535041161624
700,In0.01Sn0.99Te0.985I0.015,0.5596034303063301
750,In0.01Sn0.99Te0.985I0.015,0.6270965638650142
350,Pb1Te1Na0.003Cl0.003,0.499919824977436
400,Pb1Te1Na0.003Cl0.003,0.6891023984817582
450,Pb1Te1Na0.003Cl0.003,0.8764264380534661
500,Pb1Te1Na0.003Cl0.003,1.033223957127057
550,Pb1Te1Na0.003Cl0.003,1.1497749025910862
600,Pb1Te1Na0.003Cl0.003,1.2239475569537703
650,Pb1Te1Na0.003Cl0.003,1.2510527234463982
700,Pb1Te1Na0.003Cl0.003,1.221470956432259
350,Pb0.5Sn0.5Te1In0.00015,0.0201895460858423
400,Pb0.5Sn0.5Te1In0.00015,0.0498758706367437
450,Pb0.5Sn0.5Te1In0.00015,0.107084769884603
500,Pb0.5Sn0.5Te1In0.00015,0.1871116423559082
550,Pb0.5Sn0.5Te1In0.00015,0.2756275102820194
600,Pb0.5Sn0.5Te1In0.00015,0.3597161202783764
650,Pb0.5Sn0.5Te1In0.00015,0.4313836936629989
700,Pb0.5Sn0.5Te1In0.00015,0.4904926146284908
650,Pb0.5Sn0.5Te1,0.4554776265061221
350,Sn0.96Bi0.04Te1,0.06948035781121
400,Sn0.96Bi0.04Te1,0.1007240104248382
450,Sn0.96Bi0.04Te1,0.1433138677181353
500,Sn0.96Bi0.04Te1,0.1956597596366166
550,Sn0.96Bi0.04Te1,0.2587153006415724
600,Sn0.96Bi0.04Te1,0.3371168984346888
650,Sn0.96Bi0.04Te1,0.4349542687676129
700,Sn0.96Bi0.04Te1,0.548230726851682
750,Sn0.96Bi0.04Te1,0.6594293066476473
800,Sn0.96Bi0.04Te1,0.7482525938334451
850,Sn0.96Bi0.04Te1,0.8213240093043244
350,Sn0.92Bi0.08Te1,0.1858411736947852
400,Sn0.92Bi0.08Te1,0.2346783152179355
450,Sn0.92Bi0.08Te1,0.2924418174735119
500,Sn0.92Bi0.08Te1,0.361824572719523
550,Sn0.92Bi0.08Te1,0.4421559482865445
600,Sn0.92Bi0.08Te1,0.5296229249860325
650,Sn0.92Bi0.08Te1,0.618645330912899
700,Sn0.92Bi0.08Te1,0.7045067729197189
750,Sn0.92Bi0.08Te1,0.7866297018172278
800,Sn0.92Bi0.08Te1,0.8718186803620569
850,Sn0.92Bi0.08Te1,0.9786826632712908
350,Pb0.94Mn0.06Te1Na0.04,0.4140842803260972
400,Pb0.94Mn0.06Te1Na0.04,0.6038724359184149
450,Pb0.94Mn0.06Te1Na0.04,0.8038045482218494
500,Pb0.94Mn0.06Te1Na0.04,0.9923872847475824
550,Pb0.94Mn0.06Te1Na0.04,1.1523930254945964
600,Pb0.94Mn0.06Te1Na0.04,1.277802402007144
650,Pb0.94Mn0.06Te1Na0.04,1.3777283923057533
700,Pb0.94Mn0.06Te1Na0.04,1.4794158112463072
350,Na0.02Pb0.98Te0.85Se0.15,0.171921219089896
400,Na0.02Pb0.98Te0.85Se0.15,0.3452596708352122
450,Na0.02Pb0.98Te0.85Se0.15,0.5621221448155168
500,Na0.02Pb0.98Te0.85Se0.15,0.7760896241960169
550,Na0.02Pb0.98Te0.85Se0.15,0.9566372230936124
600,Na0.02Pb0.98Te0.85Se0.15,1.0969922835128532
650,Na0.02Pb0.98Te0.85Se0.15,1.2072938963022397
700,Na0.02Pb0.98Te0.85Se0.15,1.3037596030022085
750,Na0.02Pb0.98Te0.85Se0.15,1.404421041700906
400,In0.0025Ag0.0025Sn0.995Te1,0.0611992094053024
450,In0.0025Ag0.0025Sn0.995Te1,0.0757586478634502
500,In0.0025Ag0.0025Sn0.995Te1,0.0952087922394717
550,In0.0025Ag0.0025Sn0.995Te1,0.1226033636735833
600,In0.0025Ag0.0025Sn0.995Te1,0.1616860152032356
650,In0.0025Ag0.0025Sn0.995Te1,0.2157340034836207
700,In0.0025Ag0.0025Sn0.995Te1,0.2847692219429051
750,In0.0025Ag0.0025Sn0.995Te1,0.3601417955611556
350,Pb1S0.9968Cl0.0032,0.1106613885677524
400,Pb1S0.9968Cl0.0032,0.174948617697762
450,Pb1S0.9968Cl0.0032,0.2521709608851799
500,Pb1S0.9968Cl0.0032,0.3178500453089704
550,Pb1S0.9968Cl0.0032,0.3662078195312229
600,Pb1S0.9968Cl0.0032,0.4094792289444383
650,Pb1S0.9968Cl0.0032,0.4650675225555337
700,Pb1S0.9968Cl0.0032,0.5435398804210612
750,Pb1S0.9968Cl0.0032,0.6365305636418004
800,Pb1S0.9968Cl0.0032,0.7025678809821231
850,Pb1S0.9968Cl0.0032,0.6653063935084128
350,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.3345126733355382
400,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.4345380960323817
450,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.5235734899307225
500,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.5918606149302796
550,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.6338185070022059
600,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.647986567568946
650,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.6357927237978879
700,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.6010640104370656
750,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.5506809035799277
800,Pb1.0005Te0.75S0.15Se0.1Cl0.001,0.4951680430463137
300,Pb0.985Na0.015Te1,0.088211762394163
350,Pb0.985Na0.015Te1,0.1635540685695836
400,Pb0.985Na0.015Te1,0.2913020608780117
450,Pb0.985Na0.015Te1,0.4803157241525126
500,Pb0.985Na0.015Te1,0.7194214187202913
550,Pb0.985Na0.015Te1,0.9728129185920348
600,Pb0.985Na0.015Te1,1.1941873372789886
650,Pb0.985Na0.015Te1,1.3538591487965337
700,Pb0.985Na0.015Te1,1.4587097184255042
350,Pb1Te0.9988I0.0012,0.3504906318385786
400,Pb1Te0.9988I0.0012,0.4737978054007006
450,Pb1Te0.9988I0.0012,0.6183820158846304
500,Pb1Te0.9988I0.0012,0.7859279869539947
550,Pb1Te0.9988I0.0012,0.9708899897761408
600,Pb1Te0.9988I0.0012,1.1587865807160482
650,Pb1Te0.9988I0.0012,1.3221471059950825
700,Pb1Te0.9988I0.0012,1.4198497036793816
750,Pb1Te0.9988I0.0012,1.40728765624
300,Pb0.995Na0.005Te1,0.107732865594421
350,Pb0.995Na0.005Te1,0.2286568957288996
400,Pb0.995Na0.005Te1,0.3602054517228814
450,Pb0.995Na0.005Te1,0.5170535348882561
500,Pb0.995Na0.005Te1,0.6954073003204159
550,Pb0.995Na0.005Te1,0.8620823051030373
600,Pb0.995Na0.005Te1,0.9722868002751892
650,Pb0.995Na0.005Te1,0.998381497981182
700,Pb0.995Na0.005Te1,0.9474383061698528
350,Pb1.00025Zn0.02Te1.02I0.0005,0.512828223422269
400,Pb1.00025Zn0.02Te1.02I0.0005,0.634032520544716
450,Pb1.00025Zn0.02Te1.02I0.0005,0.7720864023063345
500,Pb1.00025Zn0.02Te1.02I0.0005,0.9334905327188476
550,Pb1.00025Zn0.02Te1.02I0.0005,1.1027361355416951
600,Pb1.00025Zn0.02Te1.02I0.0005,1.2461931127044017
350,Pb0.98Na0.02Te1CW,0.185465682592192
400,Pb0.98Na0.02Te1CW,0.3454018083084245
450,Pb0.98Na0.02Te1CW,0.5690205017069051
500,Pb0.98Na0.02Te1CW,0.8375571727514327
550,Pb0.98Na0.02Te1CW,1.123394113481114
600,Pb0.98Na0.02Te1CW,1.3949594735371242
650,Pb0.98Na0.02Te1CW,1.629378735261601
700,Pb0.98Na0.02Te1CW,1.8169805157628207
750,Pb0.98Na0.02Te1CW,1.9416583246513104
350,Pb0.5Sn0.5Te1In0.0005,0.0950344888383571
400,Pb0.5Sn0.5Te1In0.0005,0.153315813331776
450,Pb0.5Sn0.5Te1In0.0005,0.2238916453969773
